INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'cifar100', 'class_num': 100, 'sample_num': 20, 'arch': 'resnet18', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.001, 'lr_factor': 0.2, 'bs': 128, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': 'runs/imagenet_cifar100/sample_num/20/resnet18', 'checkpoint_path': 'checkpoints/imagenet_cifar100/sample_num/20/resnet18', 'checkpoint_save_step': 5, 'log_path': 'log/resnet18/imagenet_cifar100/sample_num/20/pretrain.log', 'end_epoch': 200}
INFO:root:Class_num: 100
INFO:root:Classes: range(0, 100)
INFO:root:Sample_num: 20
INFO:root:Train_size: 2000
INFO:root:Test_size: 10000
INFO:root:Epoch 1 Test set: LR: 0.00100000,  Average loss: 0.0365, Accuracy: 0.0190
INFO:root:Epoch 2 Test set: LR: 0.00100000,  Average loss: 0.0356, Accuracy: 0.0469
INFO:root:Epoch 3 Test set: LR: 0.00100000,  Average loss: 0.0348, Accuracy: 0.0589
INFO:root:Epoch 4 Test set: LR: 0.00100000,  Average loss: 0.0341, Accuracy: 0.0688
INFO:root:Epoch 5 Test set: LR: 0.00100000,  Average loss: 0.0334, Accuracy: 0.0835
INFO:root:Epoch 6 Test set: LR: 0.00100000,  Average loss: 0.0326, Accuracy: 0.0998
INFO:root:Epoch 7 Test set: LR: 0.00100000,  Average loss: 0.0319, Accuracy: 0.1137
INFO:root:Epoch 8 Test set: LR: 0.00100000,  Average loss: 0.0312, Accuracy: 0.1280
INFO:root:Epoch 9 Test set: LR: 0.00100000,  Average loss: 0.0306, Accuracy: 0.1396
INFO:root:Epoch 10 Test set: LR: 0.00100000,  Average loss: 0.0299, Accuracy: 0.1479
INFO:root:Epoch 11 Test set: LR: 0.00100000,  Average loss: 0.0294, Accuracy: 0.1601
INFO:root:Epoch 12 Test set: LR: 0.00100000,  Average loss: 0.0290, Accuracy: 0.1668
