INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'cifar100', 'class_num': 100, 'sample_num': 30, 'arch': 'resnet18', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.001, 'lr_factor': 0.2, 'bs': 128, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': 'runs/imagenet_cifar100/sample_num/30/resnet18', 'checkpoint_path': 'checkpoints/imagenet_cifar100/sample_num/30/resnet18', 'checkpoint_save_step': 5, 'log_path': 'log/resnet18/imagenet_cifar100/sample_num/30/pretrain.log', 'end_epoch': 200}
INFO:root:Class_num: 100
INFO:root:Classes: range(0, 100)
INFO:root:Sample_num: 30
INFO:root:Train_size: 3000
INFO:root:Test_size: 10000
INFO:root:Epoch 1 Test set: LR: 0.00100000,  Average loss: 0.0361, Accuracy: 0.0273
INFO:root:Epoch 2 Test set: LR: 0.00100000,  Average loss: 0.0348, Accuracy: 0.0557
INFO:root:Epoch 3 Test set: LR: 0.00100000,  Average loss: 0.0336, Accuracy: 0.0793
INFO:root:Epoch 4 Test set: LR: 0.00100000,  Average loss: 0.0325, Accuracy: 0.1033
INFO:root:Epoch 5 Test set: LR: 0.00100000,  Average loss: 0.0315, Accuracy: 0.1198
INFO:root:Epoch 6 Test set: LR: 0.00100000,  Average loss: 0.0306, Accuracy: 0.1382
INFO:root:Epoch 7 Test set: LR: 0.00100000,  Average loss: 0.0298, Accuracy: 0.1567
INFO:root:Epoch 8 Test set: LR: 0.00100000,  Average loss: 0.0291, Accuracy: 0.1702
INFO:root:Epoch 9 Test set: LR: 0.00100000,  Average loss: 0.0284, Accuracy: 0.1833
INFO:root:Epoch 10 Test set: LR: 0.00100000,  Average loss: 0.0278, Accuracy: 0.1872
INFO:root:Epoch 11 Test set: LR: 0.00100000,  Average loss: 0.0273, Accuracy: 0.1968
INFO:root:Epoch 12 Test set: LR: 0.00100000,  Average loss: 0.0270, Accuracy: 0.1993
INFO:root:Epoch 13 Test set: LR: 0.00100000,  Average loss: 0.0264, Accuracy: 0.2146
INFO:root:Epoch 14 Test set: LR: 0.00100000,  Average loss: 0.0262, Accuracy: 0.2200
INFO:root:Epoch 15 Test set: LR: 0.00100000,  Average loss: 0.0260, Accuracy: 0.2274
INFO:root:Epoch 16 Test set: LR: 0.00100000,  Average loss: 0.0256, Accuracy: 0.2280
INFO:root:Epoch 17 Test set: LR: 0.00100000,  Average loss: 0.0257, Accuracy: 0.2362
INFO:root:Epoch 18 Test set: LR: 0.00100000,  Average loss: 0.0251, Accuracy: 0.2454
INFO:root:Epoch 19 Test set: LR: 0.00100000,  Average loss: 0.0250, Accuracy: 0.2450
INFO:root:Epoch 20 Test set: LR: 0.00099994,  Average loss: 0.0247, Accuracy: 0.2508
INFO:root:Epoch 21 Test set: LR: 0.00099994,  Average loss: 0.0248, Accuracy: 0.2501
INFO:root:Epoch 22 Test set: LR: 0.00099975,  Average loss: 0.0247, Accuracy: 0.2570
INFO:root:Epoch 23 Test set: LR: 0.00099975,  Average loss: 0.0243, Accuracy: 0.2639
INFO:root:Epoch 24 Test set: LR: 0.00099975,  Average loss: 0.0240, Accuracy: 0.2691
INFO:root:Epoch 25 Test set: LR: 0.00099975,  Average loss: 0.0242, Accuracy: 0.2704
INFO:root:Epoch 26 Test set: LR: 0.00099975,  Average loss: 0.0239, Accuracy: 0.2762
INFO:root:Epoch 27 Test set: LR: 0.00099975,  Average loss: 0.0241, Accuracy: 0.2740
INFO:root:Epoch 28 Test set: LR: 0.00099944,  Average loss: 0.0238, Accuracy: 0.2795
INFO:root:Epoch 29 Test set: LR: 0.00099944,  Average loss: 0.0236, Accuracy: 0.2852
INFO:root:Epoch 30 Test set: LR: 0.00099944,  Average loss: 0.0236, Accuracy: 0.2873
INFO:root:Epoch 31 Test set: LR: 0.00099944,  Average loss: 0.0237, Accuracy: 0.2851
INFO:root:Epoch 32 Test set: LR: 0.00099901,  Average loss: 0.0235, Accuracy: 0.2920
INFO:root:Epoch 33 Test set: LR: 0.00099901,  Average loss: 0.0234, Accuracy: 0.2914
INFO:root:Epoch 34 Test set: LR: 0.00099846,  Average loss: 0.0234, Accuracy: 0.2936
INFO:root:Epoch 35 Test set: LR: 0.00099846,  Average loss: 0.0235, Accuracy: 0.2946
INFO:root:Epoch 36 Test set: LR: 0.00099846,  Average loss: 0.0235, Accuracy: 0.2903
INFO:root:Epoch 37 Test set: LR: 0.00099778,  Average loss: 0.0236, Accuracy: 0.2936
INFO:root:Epoch 38 Test set: LR: 0.00099698,  Average loss: 0.0235, Accuracy: 0.2978
INFO:root:Epoch 39 Test set: LR: 0.00099698,  Average loss: 0.0233, Accuracy: 0.3014
INFO:root:Epoch 40 Test set: LR: 0.00099698,  Average loss: 0.0235, Accuracy: 0.3009
INFO:root:Epoch 41 Test set: LR: 0.00099606,  Average loss: 0.0236, Accuracy: 0.2971
INFO:root:Epoch 42 Test set: LR: 0.00099501,  Average loss: 0.0234, Accuracy: 0.3039
INFO:root:Epoch 43 Test set: LR: 0.00099501,  Average loss: 0.0234, Accuracy: 0.3072
INFO:root:Epoch 44 Test set: LR: 0.00099501,  Average loss: 0.0235, Accuracy: 0.3035
INFO:root:Epoch 45 Test set: LR: 0.00099384,  Average loss: 0.0234, Accuracy: 0.3026
INFO:root:Epoch 46 Test set: LR: 0.00099255,  Average loss: 0.0237, Accuracy: 0.3021
INFO:root:Epoch 47 Test set: LR: 0.00099114,  Average loss: 0.0236, Accuracy: 0.3074
INFO:root:Epoch 48 Test set: LR: 0.00099114,  Average loss: 0.0236, Accuracy: 0.3065
INFO:root:Epoch 49 Test set: LR: 0.00098961,  Average loss: 0.0237, Accuracy: 0.3101
INFO:root:Epoch 50 Test set: LR: 0.00098961,  Average loss: 0.0238, Accuracy: 0.3045
INFO:root:Epoch 51 Test set: LR: 0.00098796,  Average loss: 0.0238, Accuracy: 0.3051
INFO:root:Epoch 52 Test set: LR: 0.00098618,  Average loss: 0.0238, Accuracy: 0.3040
INFO:root:Epoch 53 Test set: LR: 0.00098429,  Average loss: 0.0238, Accuracy: 0.3053
INFO:root:Epoch 54 Test set: LR: 0.00098228,  Average loss: 0.0238, Accuracy: 0.3080
INFO:root:Epoch 55 Test set: LR: 0.00098015,  Average loss: 0.0238, Accuracy: 0.3078
INFO:root:Epoch 56 Test set: LR: 0.00097790,  Average loss: 0.0237, Accuracy: 0.3083
INFO:root:Epoch 57 Test set: LR: 0.00097553,  Average loss: 0.0240, Accuracy: 0.3059
INFO:root:Epoch 58 Test set: LR: 0.00097304,  Average loss: 0.0239, Accuracy: 0.3084
INFO:root:Epoch 59 Test set: LR: 0.00097044,  Average loss: 0.0239, Accuracy: 0.3102
INFO:root:Epoch 60 Test set: LR: 0.00097044,  Average loss: 0.0238, Accuracy: 0.3067
INFO:root:Epoch 61 Test set: LR: 0.00096772,  Average loss: 0.0237, Accuracy: 0.3088
INFO:root:Epoch 62 Test set: LR: 0.00096489,  Average loss: 0.0242, Accuracy: 0.3059
INFO:root:Epoch 63 Test set: LR: 0.00096194,  Average loss: 0.0242, Accuracy: 0.3065
INFO:root:Epoch 64 Test set: LR: 0.00095888,  Average loss: 0.0243, Accuracy: 0.3086
INFO:root:Epoch 65 Test set: LR: 0.00095570,  Average loss: 0.0243, Accuracy: 0.3057
INFO:root:Epoch 66 Test set: LR: 0.00095241,  Average loss: 0.0242, Accuracy: 0.3086
INFO:root:Epoch 67 Test set: LR: 0.00094901,  Average loss: 0.0243, Accuracy: 0.3076
INFO:root:Epoch 68 Test set: LR: 0.00094550,  Average loss: 0.0245, Accuracy: 0.3041
INFO:root:Epoch 69 Test set: LR: 0.00094188,  Average loss: 0.0242, Accuracy: 0.3090
INFO:root:Epoch 70 Test set: LR: 0.00093815,  Average loss: 0.0244, Accuracy: 0.3091
INFO:root:Epoch 71 Test set: LR: 0.00093432,  Average loss: 0.0242, Accuracy: 0.3112
INFO:root:Epoch 72 Test set: LR: 0.00093432,  Average loss: 0.0245, Accuracy: 0.3085
INFO:root:Epoch 73 Test set: LR: 0.00093037,  Average loss: 0.0244, Accuracy: 0.3082
INFO:root:Epoch 74 Test set: LR: 0.00092632,  Average loss: 0.0245, Accuracy: 0.3068
INFO:root:Epoch 75 Test set: LR: 0.00092216,  Average loss: 0.0246, Accuracy: 0.3072
INFO:root:Epoch 76 Test set: LR: 0.00091790,  Average loss: 0.0246, Accuracy: 0.3069
INFO:root:Epoch 77 Test set: LR: 0.00091354,  Average loss: 0.0246, Accuracy: 0.3109
INFO:root:Epoch 78 Test set: LR: 0.00090907,  Average loss: 0.0248, Accuracy: 0.3049
INFO:root:Epoch 79 Test set: LR: 0.00090451,  Average loss: 0.0248, Accuracy: 0.3068
INFO:root:Epoch 80 Test set: LR: 0.00089984,  Average loss: 0.0249, Accuracy: 0.3090
INFO:root:Epoch 81 Test set: LR: 0.00089508,  Average loss: 0.0248, Accuracy: 0.3103
INFO:root:Epoch 82 Test set: LR: 0.00089022,  Average loss: 0.0247, Accuracy: 0.3082
INFO:root:Epoch 83 Test set: LR: 0.00088526,  Average loss: 0.0248, Accuracy: 0.3075
INFO:root:Epoch 84 Test set: LR: 0.00088020,  Average loss: 0.0247, Accuracy: 0.3077
INFO:root:Epoch 85 Test set: LR: 0.00087506,  Average loss: 0.0248, Accuracy: 0.3110
INFO:root:Epoch 86 Test set: LR: 0.00086982,  Average loss: 0.0250, Accuracy: 0.3048
INFO:root:Epoch 87 Test set: LR: 0.00086448,  Average loss: 0.0250, Accuracy: 0.3039
INFO:root:Epoch 88 Test set: LR: 0.00085906,  Average loss: 0.0250, Accuracy: 0.3080
INFO:root:Epoch 89 Test set: LR: 0.00085355,  Average loss: 0.0249, Accuracy: 0.3093
INFO:root:Epoch 90 Test set: LR: 0.00084796,  Average loss: 0.0249, Accuracy: 0.3107
INFO:root:Epoch 91 Test set: LR: 0.00084227,  Average loss: 0.0251, Accuracy: 0.3089
INFO:root:Epoch 92 Test set: LR: 0.00083651,  Average loss: 0.0252, Accuracy: 0.3100
INFO:root:Epoch 93 Test set: LR: 0.00083066,  Average loss: 0.0251, Accuracy: 0.3088
INFO:root:Epoch 94 Test set: LR: 0.00082472,  Average loss: 0.0250, Accuracy: 0.3118
INFO:root:Epoch 95 Test set: LR: 0.00082472,  Average loss: 0.0251, Accuracy: 0.3075
INFO:root:Epoch 96 Test set: LR: 0.00081871,  Average loss: 0.0250, Accuracy: 0.3069
INFO:root:Epoch 97 Test set: LR: 0.00081262,  Average loss: 0.0252, Accuracy: 0.3078
INFO:root:Epoch 98 Test set: LR: 0.00080645,  Average loss: 0.0252, Accuracy: 0.3098
INFO:root:Epoch 99 Test set: LR: 0.00080021,  Average loss: 0.0252, Accuracy: 0.3091
INFO:root:Epoch 100 Test set: LR: 0.00079389,  Average loss: 0.0253, Accuracy: 0.3072
INFO:root:Epoch 101 Test set: LR: 0.00078750,  Average loss: 0.0255, Accuracy: 0.3071
INFO:root:Epoch 102 Test set: LR: 0.00078104,  Average loss: 0.0254, Accuracy: 0.3090
INFO:root:Epoch 103 Test set: LR: 0.00077451,  Average loss: 0.0254, Accuracy: 0.3059
INFO:root:Epoch 104 Test set: LR: 0.00076791,  Average loss: 0.0255, Accuracy: 0.3050
INFO:root:Epoch 105 Test set: LR: 0.00076125,  Average loss: 0.0255, Accuracy: 0.3058
INFO:root:Epoch 106 Test set: LR: 0.00075452,  Average loss: 0.0257, Accuracy: 0.3033
INFO:root:Epoch 107 Test set: LR: 0.00074773,  Average loss: 0.0256, Accuracy: 0.3094
INFO:root:Epoch 108 Test set: LR: 0.00074088,  Average loss: 0.0256, Accuracy: 0.3070
INFO:root:Epoch 109 Test set: LR: 0.00073396,  Average loss: 0.0254, Accuracy: 0.3085
INFO:root:Epoch 110 Test set: LR: 0.00072700,  Average loss: 0.0256, Accuracy: 0.3057
INFO:root:Epoch 111 Test set: LR: 0.00071997,  Average loss: 0.0257, Accuracy: 0.3061
INFO:root:Epoch 112 Test set: LR: 0.00071289,  Average loss: 0.0255, Accuracy: 0.3095
INFO:root:Epoch 113 Test set: LR: 0.00070576,  Average loss: 0.0256, Accuracy: 0.3077
INFO:root:Epoch 114 Test set: LR: 0.00069857,  Average loss: 0.0257, Accuracy: 0.3051
INFO:root:Epoch 115 Test set: LR: 0.00069134,  Average loss: 0.0259, Accuracy: 0.3042
INFO:root:Epoch 116 Test set: LR: 0.00068406,  Average loss: 0.0258, Accuracy: 0.3021
INFO:root:Epoch 117 Test set: LR: 0.00067674,  Average loss: 0.0258, Accuracy: 0.3046
