INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'cifar100', 'class_num': 100, 'sample_num': 2, 'arch': 'resnet18', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.001, 'lr_factor': 0.2, 'bs': 128, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': 'runs/imagenet_cifar100/sample_num/2/resnet18', 'checkpoint_path': 'checkpoints/imagenet_cifar100/sample_num/2/resnet18', 'checkpoint_save_step': 5, 'log_path': 'log/resnet18/imagenet_cifar100/sample_num/2/pretrain.log', 'end_epoch': 200}
INFO:root:Class_num: 100
INFO:root:Classes: range(0, 100)
INFO:root:Sample_num: 2
INFO:root:Train_size: 200
INFO:root:Test_size: 10000
INFO:root:Epoch 1 Test set: LR: 0.00100000,  Average loss: 0.0374, Accuracy: 0.0088
INFO:root:Epoch 33 Test set: LR: 0.00099846,  Average loss: 0.0359, Accuracy: 0.0697
INFO:root:Epoch 34 Test set: LR: 0.00099778,  Average loss: 0.0359, Accuracy: 0.0711
INFO:root:Epoch 35 Test set: LR: 0.00099778,  Average loss: 0.0359, Accuracy: 0.0728
INFO:root:Epoch 36 Test set: LR: 0.00099778,  Average loss: 0.0358, Accuracy: 0.0756
INFO:root:Epoch 37 Test set: LR: 0.00099778,  Average loss: 0.0359, Accuracy: 0.0740
INFO:root:Epoch 38 Test set: LR: 0.00099698,  Average loss: 0.0359, Accuracy: 0.0770
INFO:root:Epoch 39 Test set: LR: 0.00099698,  Average loss: 0.0357, Accuracy: 0.0808
INFO:root:Epoch 40 Test set: LR: 0.00099698,  Average loss: 0.0357, Accuracy: 0.0817
INFO:root:Epoch 41 Test set: LR: 0.00099698,  Average loss: 0.0358, Accuracy: 0.0802
INFO:root:Epoch 42 Test set: LR: 0.00099606,  Average loss: 0.0357, Accuracy: 0.0792
INFO:root:Epoch 43 Test set: LR: 0.00099501,  Average loss: 0.0356, Accuracy: 0.0818
INFO:root:Epoch 44 Test set: LR: 0.00099501,  Average loss: 0.0356, Accuracy: 0.0833
INFO:root:Epoch 45 Test set: LR: 0.00099501,  Average loss: 0.0356, Accuracy: 0.0847
INFO:root:Epoch 46 Test set: LR: 0.00099501,  Average loss: 0.0355, Accuracy: 0.0859
INFO:root:Epoch 47 Test set: LR: 0.00099501,  Average loss: 0.0354, Accuracy: 0.0847
INFO:root:Epoch 48 Test set: LR: 0.00099384,  Average loss: 0.0356, Accuracy: 0.0862
INFO:root:Epoch 49 Test set: LR: 0.00099384,  Average loss: 0.0357, Accuracy: 0.0869
INFO:root:Epoch 50 Test set: LR: 0.00099384,  Average loss: 0.0357, Accuracy: 0.0869
INFO:root:Epoch 51 Test set: LR: 0.00099255,  Average loss: 0.0356, Accuracy: 0.0884
INFO:root:Epoch 52 Test set: LR: 0.00099255,  Average loss: 0.0356, Accuracy: 0.0905
INFO:root:Epoch 53 Test set: LR: 0.00099255,  Average loss: 0.0355, Accuracy: 0.0914
INFO:root:Epoch 54 Test set: LR: 0.00099255,  Average loss: 0.0355, Accuracy: 0.0904
INFO:root:Epoch 55 Test set: LR: 0.00099114,  Average loss: 0.0353, Accuracy: 0.0908
INFO:root:Epoch 56 Test set: LR: 0.00098961,  Average loss: 0.0354, Accuracy: 0.0917
INFO:root:Epoch 57 Test set: LR: 0.00098961,  Average loss: 0.0354, Accuracy: 0.0921
INFO:root:Epoch 58 Test set: LR: 0.00098961,  Average loss: 0.0354, Accuracy: 0.0918
INFO:root:Epoch 59 Test set: LR: 0.00098796,  Average loss: 0.0352, Accuracy: 0.0920
INFO:root:Epoch 60 Test set: LR: 0.00098618,  Average loss: 0.0353, Accuracy: 0.0916
INFO:root:Epoch 61 Test set: LR: 0.00098429,  Average loss: 0.0353, Accuracy: 0.0928
INFO:root:Epoch 62 Test set: LR: 0.00098429,  Average loss: 0.0354, Accuracy: 0.0924
INFO:root:Epoch 63 Test set: LR: 0.00098228,  Average loss: 0.0353, Accuracy: 0.0920
INFO:root:Epoch 64 Test set: LR: 0.00098015,  Average loss: 0.0352, Accuracy: 0.0947
INFO:root:Epoch 65 Test set: LR: 0.00098015,  Average loss: 0.0353, Accuracy: 0.0925
INFO:root:Epoch 66 Test set: LR: 0.00097790,  Average loss: 0.0352, Accuracy: 0.0923
INFO:root:Epoch 67 Test set: LR: 0.00097553,  Average loss: 0.0352, Accuracy: 0.0940
INFO:root:Epoch 68 Test set: LR: 0.00097304,  Average loss: 0.0353, Accuracy: 0.0947
INFO:root:Epoch 69 Test set: LR: 0.00097044,  Average loss: 0.0354, Accuracy: 0.0940
INFO:root:Epoch 70 Test set: LR: 0.00096772,  Average loss: 0.0352, Accuracy: 0.0951
INFO:root:Epoch 71 Test set: LR: 0.00096772,  Average loss: 0.0352, Accuracy: 0.0964
INFO:root:Epoch 72 Test set: LR: 0.00096772,  Average loss: 0.0352, Accuracy: 0.0976
INFO:root:Epoch 73 Test set: LR: 0.00096772,  Average loss: 0.0351, Accuracy: 0.0982
INFO:root:Epoch 74 Test set: LR: 0.00096772,  Average loss: 0.0352, Accuracy: 0.0964
INFO:root:Epoch 75 Test set: LR: 0.00096489,  Average loss: 0.0351, Accuracy: 0.0966
INFO:root:Epoch 76 Test set: LR: 0.00096194,  Average loss: 0.0351, Accuracy: 0.0972
INFO:root:Epoch 77 Test set: LR: 0.00095888,  Average loss: 0.0351, Accuracy: 0.0971
INFO:root:Epoch 78 Test set: LR: 0.00095570,  Average loss: 0.0351, Accuracy: 0.0971
INFO:root:Epoch 79 Test set: LR: 0.00095241,  Average loss: 0.0352, Accuracy: 0.0971
INFO:root:Epoch 80 Test set: LR: 0.00094901,  Average loss: 0.0352, Accuracy: 0.0976
INFO:root:Epoch 81 Test set: LR: 0.00094550,  Average loss: 0.0352, Accuracy: 0.0979
INFO:root:Epoch 82 Test set: LR: 0.00094188,  Average loss: 0.0352, Accuracy: 0.0998
INFO:root:Epoch 83 Test set: LR: 0.00094188,  Average loss: 0.0353, Accuracy: 0.0984
INFO:root:Epoch 84 Test set: LR: 0.00093815,  Average loss: 0.0354, Accuracy: 0.0981
INFO:root:Epoch 85 Test set: LR: 0.00093432,  Average loss: 0.0353, Accuracy: 0.0969
INFO:root:Epoch 86 Test set: LR: 0.00093037,  Average loss: 0.0353, Accuracy: 0.0974
INFO:root:Epoch 87 Test set: LR: 0.00092632,  Average loss: 0.0352, Accuracy: 0.0973
INFO:root:Epoch 88 Test set: LR: 0.00092216,  Average loss: 0.0351, Accuracy: 0.0974
INFO:root:Epoch 89 Test set: LR: 0.00091790,  Average loss: 0.0352, Accuracy: 0.0974
INFO:root:Epoch 90 Test set: LR: 0.00091354,  Average loss: 0.0351, Accuracy: 0.0989
INFO:root:Epoch 91 Test set: LR: 0.00090907,  Average loss: 0.0352, Accuracy: 0.0994
INFO:root:Epoch 92 Test set: LR: 0.00090451,  Average loss: 0.0351, Accuracy: 0.1007
INFO:root:Epoch 93 Test set: LR: 0.00090451,  Average loss: 0.0352, Accuracy: 0.1016
INFO:root:Epoch 94 Test set: LR: 0.00090451,  Average loss: 0.0353, Accuracy: 0.1014
INFO:root:Epoch 95 Test set: LR: 0.00089984,  Average loss: 0.0352, Accuracy: 0.1002
INFO:root:Epoch 96 Test set: LR: 0.00089508,  Average loss: 0.0352, Accuracy: 0.1001
INFO:root:Epoch 97 Test set: LR: 0.00089022,  Average loss: 0.0352, Accuracy: 0.1000
INFO:root:Epoch 98 Test set: LR: 0.00088526,  Average loss: 0.0352, Accuracy: 0.0998
INFO:root:Epoch 99 Test set: LR: 0.00088020,  Average loss: 0.0352, Accuracy: 0.0988
INFO:root:Epoch 100 Test set: LR: 0.00087506,  Average loss: 0.0353, Accuracy: 0.0987
INFO:root:Epoch 101 Test set: LR: 0.00086982,  Average loss: 0.0352, Accuracy: 0.0982
INFO:root:Epoch 102 Test set: LR: 0.00086448,  Average loss: 0.0352, Accuracy: 0.0984
INFO:root:Epoch 103 Test set: LR: 0.00085906,  Average loss: 0.0354, Accuracy: 0.0989
INFO:root:Epoch 104 Test set: LR: 0.00085355,  Average loss: 0.0355, Accuracy: 0.0982
INFO:root:Epoch 105 Test set: LR: 0.00084796,  Average loss: 0.0356, Accuracy: 0.0972
INFO:root:Epoch 106 Test set: LR: 0.00084227,  Average loss: 0.0356, Accuracy: 0.0986
INFO:root:Epoch 107 Test set: LR: 0.00083651,  Average loss: 0.0356, Accuracy: 0.0989
INFO:root:Epoch 108 Test set: LR: 0.00083066,  Average loss: 0.0356, Accuracy: 0.1000
INFO:root:Epoch 109 Test set: LR: 0.00082472,  Average loss: 0.0356, Accuracy: 0.1004
INFO:root:Epoch 110 Test set: LR: 0.00081871,  Average loss: 0.0356, Accuracy: 0.1001
INFO:root:Epoch 111 Test set: LR: 0.00081262,  Average loss: 0.0355, Accuracy: 0.1000
INFO:root:Epoch 112 Test set: LR: 0.00080645,  Average loss: 0.0355, Accuracy: 0.1006
INFO:root:Epoch 113 Test set: LR: 0.00080021,  Average loss: 0.0355, Accuracy: 0.1005
INFO:root:Epoch 114 Test set: LR: 0.00079389,  Average loss: 0.0354, Accuracy: 0.1013
INFO:root:Epoch 115 Test set: LR: 0.00078750,  Average loss: 0.0354, Accuracy: 0.1015
INFO:root:Epoch 116 Test set: LR: 0.00078104,  Average loss: 0.0354, Accuracy: 0.1006
INFO:root:Epoch 117 Test set: LR: 0.00077451,  Average loss: 0.0354, Accuracy: 0.1008
INFO:root:Epoch 118 Test set: LR: 0.00076791,  Average loss: 0.0354, Accuracy: 0.1001
INFO:root:Epoch 119 Test set: LR: 0.00076125,  Average loss: 0.0355, Accuracy: 0.1013
INFO:root:Epoch 120 Test set: LR: 0.00075452,  Average loss: 0.0354, Accuracy: 0.1021
INFO:root:Epoch 121 Test set: LR: 0.00075452,  Average loss: 0.0354, Accuracy: 0.1020
INFO:root:Epoch 122 Test set: LR: 0.00074773,  Average loss: 0.0353, Accuracy: 0.1008
INFO:root:Epoch 123 Test set: LR: 0.00074088,  Average loss: 0.0354, Accuracy: 0.1013
INFO:root:Epoch 124 Test set: LR: 0.00073396,  Average loss: 0.0355, Accuracy: 0.1019
INFO:root:Epoch 125 Test set: LR: 0.00072700,  Average loss: 0.0354, Accuracy: 0.1016
INFO:root:Epoch 126 Test set: LR: 0.00071997,  Average loss: 0.0354, Accuracy: 0.1019
INFO:root:Epoch 127 Test set: LR: 0.00071289,  Average loss: 0.0354, Accuracy: 0.1036
INFO:root:Epoch 128 Test set: LR: 0.00071289,  Average loss: 0.0354, Accuracy: 0.1032
INFO:root:Epoch 129 Test set: LR: 0.00070576,  Average loss: 0.0354, Accuracy: 0.1027
INFO:root:Epoch 130 Test set: LR: 0.00069857,  Average loss: 0.0354, Accuracy: 0.1019
INFO:root:Epoch 131 Test set: LR: 0.00069134,  Average loss: 0.0354, Accuracy: 0.1025
INFO:root:Epoch 132 Test set: LR: 0.00068406,  Average loss: 0.0354, Accuracy: 0.1031
INFO:root:Epoch 133 Test set: LR: 0.00067674,  Average loss: 0.0354, Accuracy: 0.1035
INFO:root:Epoch 134 Test set: LR: 0.00066937,  Average loss: 0.0354, Accuracy: 0.1039
INFO:root:Epoch 135 Test set: LR: 0.00066937,  Average loss: 0.0354, Accuracy: 0.1034
INFO:root:Epoch 136 Test set: LR: 0.00066196,  Average loss: 0.0354, Accuracy: 0.1032
INFO:root:Epoch 137 Test set: LR: 0.00065451,  Average loss: 0.0355, Accuracy: 0.1032
INFO:root:Epoch 138 Test set: LR: 0.00064702,  Average loss: 0.0354, Accuracy: 0.1040
INFO:root:Epoch 139 Test set: LR: 0.00064702,  Average loss: 0.0354, Accuracy: 0.1046
INFO:root:Epoch 140 Test set: LR: 0.00064702,  Average loss: 0.0354, Accuracy: 0.1039
INFO:root:Epoch 141 Test set: LR: 0.00063950,  Average loss: 0.0355, Accuracy: 0.1041
INFO:root:Epoch 142 Test set: LR: 0.00063194,  Average loss: 0.0355, Accuracy: 0.1058
INFO:root:Epoch 143 Test set: LR: 0.00063194,  Average loss: 0.0355, Accuracy: 0.1054
INFO:root:Epoch 144 Test set: LR: 0.00062434,  Average loss: 0.0355, Accuracy: 0.1050
INFO:root:Epoch 145 Test set: LR: 0.00061672,  Average loss: 0.0356, Accuracy: 0.1050
INFO:root:Epoch 146 Test set: LR: 0.00060907,  Average loss: 0.0356, Accuracy: 0.1035
INFO:root:Epoch 147 Test set: LR: 0.00060139,  Average loss: 0.0356, Accuracy: 0.1033
INFO:root:Epoch 148 Test set: LR: 0.00059369,  Average loss: 0.0356, Accuracy: 0.1023
INFO:root:Epoch 149 Test set: LR: 0.00058596,  Average loss: 0.0356, Accuracy: 0.1020
INFO:root:Epoch 150 Test set: LR: 0.00057822,  Average loss: 0.0357, Accuracy: 0.1026
INFO:root:Epoch 151 Test set: LR: 0.00057045,  Average loss: 0.0357, Accuracy: 0.1026
INFO:root:Epoch 152 Test set: LR: 0.00056267,  Average loss: 0.0356, Accuracy: 0.1036
INFO:root:Epoch 153 Test set: LR: 0.00055487,  Average loss: 0.0356, Accuracy: 0.1039
INFO:root:Epoch 154 Test set: LR: 0.00054705,  Average loss: 0.0357, Accuracy: 0.1043
INFO:root:Epoch 155 Test set: LR: 0.00053923,  Average loss: 0.0358, Accuracy: 0.1040
INFO:root:Epoch 156 Test set: LR: 0.00053140,  Average loss: 0.0357, Accuracy: 0.1053
INFO:root:Epoch 157 Test set: LR: 0.00052355,  Average loss: 0.0358, Accuracy: 0.1045
INFO:root:Epoch 158 Test set: LR: 0.00051571,  Average loss: 0.0358, Accuracy: 0.1043
INFO:root:Epoch 159 Test set: LR: 0.00050785,  Average loss: 0.0357, Accuracy: 0.1043
INFO:root:Epoch 160 Test set: LR: 0.00050000,  Average loss: 0.0358, Accuracy: 0.1048
INFO:root:Epoch 161 Test set: LR: 0.00049215,  Average loss: 0.0356, Accuracy: 0.1052
INFO:root:Epoch 162 Test set: LR: 0.00048429,  Average loss: 0.0357, Accuracy: 0.1049
INFO:root:Epoch 163 Test set: LR: 0.00047645,  Average loss: 0.0358, Accuracy: 0.1054
INFO:root:Epoch 164 Test set: LR: 0.00046860,  Average loss: 0.0357, Accuracy: 0.1050
INFO:root:Epoch 165 Test set: LR: 0.00046077,  Average loss: 0.0357, Accuracy: 0.1041
INFO:root:Epoch 166 Test set: LR: 0.00045295,  Average loss: 0.0357, Accuracy: 0.1055
INFO:root:Epoch 167 Test set: LR: 0.00044513,  Average loss: 0.0358, Accuracy: 0.1053
INFO:root:Epoch 168 Test set: LR: 0.00043733,  Average loss: 0.0358, Accuracy: 0.1048
INFO:root:Epoch 169 Test set: LR: 0.00042955,  Average loss: 0.0358, Accuracy: 0.1052
INFO:root:Epoch 170 Test set: LR: 0.00042178,  Average loss: 0.0358, Accuracy: 0.1055
INFO:root:Epoch 171 Test set: LR: 0.00041404,  Average loss: 0.0358, Accuracy: 0.1046
INFO:root:Epoch 172 Test set: LR: 0.00040631,  Average loss: 0.0357, Accuracy: 0.1046
INFO:root:Epoch 173 Test set: LR: 0.00039861,  Average loss: 0.0359, Accuracy: 0.1045
INFO:root:Epoch 174 Test set: LR: 0.00039093,  Average loss: 0.0358, Accuracy: 0.1050
INFO:root:Epoch 175 Test set: LR: 0.00038328,  Average loss: 0.0358, Accuracy: 0.1042
INFO:root:Epoch 176 Test set: LR: 0.00037566,  Average loss: 0.0358, Accuracy: 0.1038
INFO:root:Epoch 177 Test set: LR: 0.00036806,  Average loss: 0.0357, Accuracy: 0.1043
INFO:root:Epoch 178 Test set: LR: 0.00036050,  Average loss: 0.0358, Accuracy: 0.1045
INFO:root:Epoch 179 Test set: LR: 0.00035298,  Average loss: 0.0358, Accuracy: 0.1055
INFO:root:Epoch 180 Test set: LR: 0.00034549,  Average loss: 0.0358, Accuracy: 0.1046
INFO:root:Epoch 181 Test set: LR: 0.00033804,  Average loss: 0.0358, Accuracy: 0.1048
INFO:root:Epoch 182 Test set: LR: 0.00033063,  Average loss: 0.0358, Accuracy: 0.1058
INFO:root:Epoch 183 Test set: LR: 0.00032326,  Average loss: 0.0358, Accuracy: 0.1064
INFO:root:Epoch 184 Test set: LR: 0.00032326,  Average loss: 0.0359, Accuracy: 0.1066
INFO:root:Epoch 185 Test set: LR: 0.00032326,  Average loss: 0.0359, Accuracy: 0.1052
INFO:root:Epoch 186 Test set: LR: 0.00031594,  Average loss: 0.0359, Accuracy: 0.1037
INFO:root:Epoch 187 Test set: LR: 0.00030866,  Average loss: 0.0359, Accuracy: 0.1053
INFO:root:Epoch 188 Test set: LR: 0.00030143,  Average loss: 0.0358, Accuracy: 0.1055
INFO:root:Epoch 189 Test set: LR: 0.00029424,  Average loss: 0.0358, Accuracy: 0.1053
INFO:root:Epoch 190 Test set: LR: 0.00028711,  Average loss: 0.0359, Accuracy: 0.1054
INFO:root:Epoch 191 Test set: LR: 0.00028003,  Average loss: 0.0358, Accuracy: 0.1058
INFO:root:Epoch 192 Test set: LR: 0.00027300,  Average loss: 0.0358, Accuracy: 0.1063
INFO:root:Epoch 193 Test set: LR: 0.00026604,  Average loss: 0.0358, Accuracy: 0.1056
INFO:root:Epoch 194 Test set: LR: 0.00025912,  Average loss: 0.0358, Accuracy: 0.1067
INFO:root:Epoch 195 Test set: LR: 0.00025912,  Average loss: 0.0358, Accuracy: 0.1059
INFO:root:Epoch 196 Test set: LR: 0.00025227,  Average loss: 0.0358, Accuracy: 0.1067
INFO:root:Epoch 197 Test set: LR: 0.00024548,  Average loss: 0.0358, Accuracy: 0.1063
INFO:root:Epoch 198 Test set: LR: 0.00023875,  Average loss: 0.0357, Accuracy: 0.1062
INFO:root:Epoch 199 Test set: LR: 0.00023209,  Average loss: 0.0358, Accuracy: 0.1054
INFO:root:Epoch 200 Test set: LR: 0.00022549,  Average loss: 0.0358, Accuracy: 0.1054
